영화명,개봉일,국적,장르,등급,국내배급사,상장배급사,주요배급사,로그 전국스크린수,로그 전국매출액,로그 전국관객수,로그 서울매출액,로그 서울관객수,로그 수정전국매출액,로그 개봉일관객수,로그 개봉일매출액,로그 개봉일매출비율,로그 배우가중치,로그 감독가중치,타겟
쥬라기 월드: 폴른 킹덤,2018-06-06,0.0,액션,2,1.0,0.0,1,7.586803535162581,43.0513732601249,15.549133723609316,23.251109885169257,14.110134231657478,6.210011772220163,13.787276707586223,22.6590204642412,4.310799125385514,0.09531017980432493,-1.6094379124341003,0
청년경찰,2017-08-09,1.0,액션,1,0.0,1.0,1,7.004881989712859,42.93360078671913,15.544731105522544,23.01434569947319,14.003911928511084,6.0922392988144045,12.638822126665396,21.5354164637143,3.5322256440685598,-0.10536051565782628,-1.6094379124341003,0
숨바꼭질,2013-08-14,1.0,기타,1,0.0,1.0,1,6.658011045870748,42.822599888250835,15.538731159772789,23.033817313873755,14.120739774845555,5.981238400346103,12.591052693537852,21.403096748232876,3.3568971227655755,0.09531017980432493,-1.6094379124341003,0
덕혜옹주,2016-08-03,1.0,기타,2,0.0,1.0,1,6.871091294610546,42.93592717515536,15.537124884953489,23.08653003206105,14.081195456863776,6.094565687250632,12.4954233250825,21.406850088103557,2.8154087194227095,0.8329091229351039,-1.2039728043259361,0
더 테러 라이브,2013-07-31,1.0,범죄,1,0.0,1.0,1,6.610696044717759,42.82948829296893,15.535343571236789,23.152473438179214,14.237590210292064,5.988126805064203,12.282255606262462,21.112145158174787,3.131136910560194,0.8329091229351039,-1.6094379124341003,0
쥬라기 월드,2015-06-11,0.0,액션,2,1.0,0.0,1,7.162397497355718,43.010986840080115,15.528730300587783,23.33523267665643,14.222568397002858,6.169625352175383,12.523504036054788,21.583458317515554,4.3054155323020415,-0.10536051565782628,-2.3025850929940455,1
의형제,2010-02-04,1.0,드라마,1,0.0,1.0,1,6.349138991379798,42.8526499268377,15.5215498162889,23.225060208052284,14.262144480443736,6.011288438932972,11.75620100110118,20.627855652141754,3.6428355156125294,0.8329091229351039,-1.2039728043259361,0
감시자들,2013-07-03,1.0,범죄,1,0.0,1.0,1,6.855408798609928,42.81512033968165,15.51963063486052,23.124025111754705,14.205925647220049,5.9737588517769185,12.255110398094688,21.089189033655995,3.879499813722586,0.8329091229351039,-1.6094379124341003,0
앤트맨과 와스프,2018-07-04,0.0,액션,2,1.0,0.0,1,7.4815557019095165,43.00394851527943,15.510727187975455,23.349498031046682,14.22312601907199,6.1625870273747045,12.909543849487768,21.95393901257536,4.26689632742025,-0.5108256237659907,-1.6094379124341003,1
닥터 스트레인지,2016-10-26,0.0,액션,2,1.0,0.0,1,7.315218389752975,43.004308443154464,15.510461542155772,23.45536272799457,14.321015853851984,6.16294695524973,12.983257619692916,21.773974203616458,4.157319361383489,0.1823215567939546,-2.3025850929940455,0
검은 사제들,2015-11-05,1.0,기타,1,0.0,1.0,1,6.992096427415888,42.89098519871877,15.509463316981023,23.175826603000324,14.172129200318102,6.049623710814033,12.160499800235417,21.098100588904153,4.091005660956586,0.9162907318741551,-1.6094379124341003,1
안시성,2018-09-19,1.0,기타,2,0.0,1.0,1,7.3395376954076745,42.97985140484638,15.50932380942409,23.02871307269936,13.951954829036143,6.138489916941647,11.718792635339197,20.70002934869224,3.3214324131932926,-0.6931471805599453,-1.2039728043259361,0
블랙 팬서,2018-02-14,0.0,액션,2,1.0,0.0,1,7.3901814282264295,42.970044385568805,15.501723197882896,23.296312175739175,14.199929746208262,6.1286828976640715,13.354206576803866,22.34372944241851,4.174387269895637,-0.6931471805599453,-2.3025850929940455,0
더 킹,2017-01-18,1.0,범죄,1,0.0,1.0,1,7.177782416195197,42.91638743409355,15.486292833139158,23.13422256676927,14.091999975698055,6.075025946188817,12.574064313114787,21.51070595282017,3.822098297900159,0.5877866649021191,-1.6094379124341003,1
완득이,2011-10-20,1.0,드라마,2,0.0,1.0,1,6.214608098422191,42.79539680719088,15.485198433803816,23.17924119215208,14.237686590873484,5.954035319286153,11.00146630723063,19.86389404579636,3.1570004211501135,0.6931471805599453,-0.916290731874155,1
트랜스포머: 사라진 시대,2014-06-25,0.0,액션,2,0.0,1.0,1,7.379008127628304,42.928415104219226,15.482424800364303,23.17980525149069,14.09581070089455,6.087053616314496,13.054981350667193,21.99094010592587,4.388257184424518,-0.6931471805599453,-1.2039728043259361,1
완벽한 타인,2018-10-31,1.0,드라마,1,0.0,1.0,1,7.180069874302796,42.93621153227006,15.482107139793847,23.197283783892928,14.132721335117294,6.094850044365325,12.521313949598431,21.22929478503532,3.7256934272366524,1.0986122886681098,-1.6094379124341003,0
조커,2019-10-02,0.0,액션,1,1.0,0.0,1,7.257002707092073,42.959023248646005,15.47331835578686,23.409098638655692,14.30705182810708,6.117661760741273,12.68667305505146,21.709265334927135,3.9646154555473165,-0.5108256237659907,-2.3025850929940455,1
월드 워 Z,2013-06-20,0.0,드라마,1,0.0,1.0,1,6.871091294610546,42.79604163364025,15.471359616470828,23.21218911759489,14.261910934177,5.954680145735517,12.387110044813367,21.245787494661638,4.04305126783455,-0.2231435513142097,-1.6094379124341003,0
타워,2012-12-25,1.0,드라마,2,0.0,1.0,1,6.424869023905388,42.772408557365445,15.46051134797432,22.926284540311872,13.986415526141007,5.931047069460712,12.975495447194412,21.88083877556202,3.2268439945173775,0.8329091229351039,-1.6094379124341003,0
미녀와 야수(미),2017-03-16,0.0,멜로/로맨스,3,1.0,0.0,1,7.394493107219038,42.88472065107139,15.452173094253217,23.301786549323612,14.241979532376375,6.043359163166663,12.025329841849434,21.002571701712817,4.109233174715851,-0.2231435513142097,-1.2039728043259361,1
독전,2018-05-22,1.0,범죄,1,0.0,1.0,1,7.213031659834869,42.91636016931818,15.437592200496075,23.089591484005723,13.999048874206125,6.074998681413448,12.838753004322601,21.94076739361466,3.624340932976365,0.9555114450274363,-1.6094379124341003,0
쿵푸팬더 2,2011-05-26,0.0,애니메이션,3,0.0,1.0,1,6.854354502255021,42.9349024652103,15.43741484128732,23.425818219368328,14.26999627987679,6.093540977305572,11.775874174001334,20.903066719508704,3.871201010907891,0.26236426446749106,-1.6094379124341003,0
아쿠아맨,2018-12-19,0.0,액션,2,1.0,0.0,1,7.158513997329321,42.9307114574859,15.432546333397267,23.19958901928436,14.07346125078389,6.0893499695811695,11.887126918401448,20.9300101325197,3.202746442938317,-0.5108256237659907,-0.6931471805599453,0
공작,2018-08-08,1.0,드라마,2,0.0,1.0,1,7.183111701743281,42.89953587313448,15.419184088224748,23.055070614105443,13.962335325850711,6.058174385229749,12.716846267944117,21.693585823054313,3.380994674344636,0.6931471805599453,-1.8971199848858813,1
인사이드 아웃,2015-07-09,0.0,애니메이션,3,1.0,0.0,1,6.655440350367647,42.78194283904962,15.418666178059114,23.273868559213348,14.282149783947082,5.940581351144892,11.130522372458765,20.058477904499092,2.5649493574615367,-1.8971199848858813,-2.995732273553991,1
킹스맨: 골든 서클,2017-09-27,0.0,액션,0,1.0,0.0,1,7.430707082545968,42.85721335066325,15.413985394892418,23.233404700543126,14.165997696863803,6.015851862758521,13.085591503395433,21.840629972275877,4.289088639014612,-0.916290731874155,-1.8971199848858813,1
마션,2015-10-08,0.0,액션,2,1.0,0.0,1,7.0317412587631285,42.82309797790366,15.399731990613542,23.281646676155756,14.227269816284995,5.981736489998925,12.510707700659612,21.466112767876808,3.8815637979434374,-0.6931471805599453,-1.3862943611198906,1
토르: 라그나로크,2017-10-25,0.0,액션,2,1.0,0.0,1,7.402451520818244,42.81385809044446,15.395962815876292,23.21554922780394,14.165789893530945,5.972496602539734,12.937817749196086,21.675100299382105,4.1588830833596715,0.0,-2.995732273553991,1
어메이징 스파이더맨,2012-06-28,0.0,액션,2,1.0,0.0,1,7.0192966537150445,42.861509484220285,15.395132973213501,23.29589222919064,14.18439189978343,6.0201479963155515,12.51412703591478,21.58550832514799,4.272490747605575,-0.916290731874155,-2.3025850929940455,1
"님아, 그 강을 건너지 마오",2014-11-27,1.0,기타,3,0.0,1.0,0,5.327876168789581,42.764398700338596,15.38440872770799,22.934724064552192,13.947235945743364,5.923037212433865,9.060331104649475,17.960191707075214,0.9162907318741551,-2.3025850929940455,-2.995732273553991,1
조선명탐정 : 각시투구꽃의 비밀,2011-01-27,1.0,코미디,2,0.0,1.0,1,6.415096959171596,42.72306053999656,15.381259662158397,23.094699897740437,14.125827273179905,5.88169905209183,11.482837322652943,20.360215614034274,3.2733640101522705,-0.10536051565782628,-1.8971199848858813,0
봉오동 전투,2019-08-07,1.0,기타,1,0.0,1.0,1,7.297091005160418,42.84560100000635,15.37984670571284,22.775181959763785,13.700529468188662,6.004239512101615,12.71849798906192,21.6944616899021,3.5890591188317256,0.04879016416943204,-1.8971199848858813,0
라이온 킹,2019-07-17,0.0,기타,3,1.0,0.0,1,7.568379267836522,42.87009719108126,15.37221919811948,23.17605828421195,14.012755209416083,6.028735703176527,12.627388136651643,21.69575634909593,4.152613470346076,-1.8971199848858813,-1.8971199848858813,0
범죄와의 전쟁: 나쁜놈들 전성시대,2012-02-02,1.0,범죄,0,0.0,1.0,1,6.54965074223381,42.74068737686255,15.365294852005494,23.18429453908942,14.188383601471779,5.8993258889578195,12.019990024793985,20.934768697553878,3.8066624897703196,0.7178397931503168,-1.8971199848858813,1
주토피아,2016-02-17,0.0,애니메이션,3,1.0,0.0,1,6.493753839851686,42.75695538831444,15.363763253978144,23.219999903109567,14.198020875926884,5.915593900409707,10.480213270078822,19.38023132835471,1.8562979903656263,-1.8971199848858813,-2.3025850929940455,0
엣지 오브 투모로우,2014-06-04,0.0,액션,2,1.0,0.0,1,6.68586094706836,42.799888041405474,15.362464796615171,23.224855252401266,14.153329744184306,5.958526553500743,12.840424779579614,21.887027147858362,3.6189933266497696,-0.16251892949777494,-2.3025850929940455,1
신세계,2013-02-21,1.0,범죄,0,0.0,1.0,1,6.508769136971682,42.695898335891656,15.359341004809867,23.13155948647503,14.177126873193988,5.854536847986923,12.037269304537128,20.89115626408538,3.5409593240373143,0.5306282510621704,-1.6094379124341003,1
신비한 동물사전,2016-11-16,0.0,기타,2,1.0,0.0,1,7.266128779556451,42.816118819960074,15.356025525037962,23.260170789636714,14.170052829372754,5.974757332055341,12.399890367462556,21.40402125578476,4.04305126783455,-0.7985076962177716,-1.3862943611198906,0
도가니,2011-09-22,1.0,드라마,0,0.0,1.0,1,6.467698726104354,42.71536074012138,15.355131402211759,23.039912254513094,14.052563326064638,5.873999252216655,11.821101102436328,20.724296805315838,4.00369019395397,-0.5978370007556204,-1.8971199848858813,0
내 아내의 모든 것,2012-05-17,1.0,코미디,1,0.0,1.0,1,6.333279628139691,42.676819982963075,15.341258770525924,23.16971631124771,14.20428040590648,5.8354584950583455,11.382794000320482,20.25534004749564,3.246490991901174,0.26236426446749106,-1.6094379124341003,0
나쁜 녀석들: 더 무비,2019-09-11,1.0,범죄,1,0.0,1.0,1,7.32052696227274,42.82177001999704,15.33587722788715,22.803761970348866,13.715954276214651,5.980408532092308,12.406295513459815,21.40174372258575,3.5524868292083815,-0.10536051565782628,-2.3025850929940455,0
판도라,2016-12-07,1.0,드라마,2,0.0,1.0,1,7.061334366910438,42.72651320671578,15.335273622243744,22.699228420062482,13.688811769843893,5.8851517188110485,11.948932710457656,20.853320994460844,3.7471483622379123,-0.7985076962177716,-2.3025850929940455,0
연가시,2012-07-05,1.0,기타,1,0.0,1.0,1,6.63200177739563,42.61450728385844,15.322478439927043,22.77989706527363,13.854796653595459,5.773145795953703,12.161462234011625,21.0165460853296,3.708682081410116,-0.16251892949777494,-2.3025850929940455,1
아이언맨 2,2010-04-29,0.0,기타,2,0.0,1.0,1,6.6293632534374485,42.64534950715717,15.319217886273659,23.093310259486152,14.130533684007885,5.803988019252444,12.424396601229644,21.323725744871606,4.178992036282385,-0.5108256237659907,-1.8971199848858813,1
강철비,2017-12-14,1.0,액션,1,0.0,1.0,1,7.262628600974241,42.71285689968698,15.308714833803101,22.885982186202234,13.874289713248515,5.871495411782255,12.375612867959395,21.26056560737935,3.885679030088544,0.0,-2.3025850929940455,0
해리포터와 죽음의 성물2,2011-07-13,0.0,기타,3,1.0,0.0,1,6.6293632534374485,42.68513251693881,15.297182823867828,23.13773267607855,14.123958763979193,5.843771029034079,12.345599777730886,21.31838168873208,4.023564380161053,-0.916290731874155,-1.3862943611198906,1
엑스맨: 데이즈 오브 퓨처 패스트,2014-05-22,0.0,액션,2,1.0,0.0,1,6.962243464266207,42.689375863998954,15.277346202841587,23.149402245127135,14.112439743772718,5.848014376094222,12.269047444691562,21.240019216799578,4.1059436980654525,0.04879016416943204,-1.6094379124341003,0
아가씨,2016-06-01,1.0,기타,0,0.0,1.0,1,7.065613363597717,42.70255596964578,15.268778987492116,23.110330108461586,14.065468956140688,5.8611944817410455,12.57771895715904,21.5119876259827,4.104294893075269,0.13976194237515863,-2.3025850929940455,0
어메이징 스파이더맨 2,2014-04-23,0.0,액션,2,1.0,0.0,1,7.179307969504034,42.695546392181214,15.243030832018393,23.080607327358496,13.98775989314335,5.854184904276485,12.166442648631726,21.200480094515047,4.3489867805956814,-0.7985076962177716,-2.3025850929940455,1
용의자,2013-12-24,1.0,액션,1,0.0,1.0,1,6.693323668269949,42.546381896005045,15.234090098467039,22.746635844506724,13.813268045411494,5.705020408100313,12.719078890013684,21.56827235993823,3.391147045808654,-0.16251892949777494,-1.8971199848858813,0
건축학개론,2012-03-22,1.0,멜로/로맨스,2,0.0,1.0,1,6.385194398997726,42.55244393613323,15.229090508466086,23.12151995444323,14.174004945710823,5.711082448228496,11.106159511129016,19.97636233122743,3.4468078929142076,-0.5978370007556204,-2.995732273553991,0
댄싱퀸,2012-01-18,1.0,코미디,2,0.0,1.0,1,6.280395838960195,42.54944335690525,15.21608891533681,22.83020167259561,13.869132838157686,5.7080818690005195,10.747207591575448,19.63726567992906,2.8678989020441064,0.09531017980432493,-1.8971199848858813,0
꾼,2017-11-22,1.0,범죄,1,0.0,1.0,1,7.1808311990445555,42.58799809233499,15.206379688849502,22.741425474948972,13.74498186484968,5.746636604430258,12.269854630566462,21.171080476296336,4.128745988939433,-0.2231435513142097,-2.995732273553991,1
혹성탈출: 반격의 서막,2014-07-10,0.0,액션,2,1.0,0.0,1,6.826545223556594,42.59424497031825,15.202338276823635,22.92800215207099,13.906840098252472,5.75288348241352,12.214650748180013,21.160090002885827,3.824284091120139,-0.5978370007556204,-2.3025850929940455,1
타짜-신의 손,2014-09-03,1.0,드라마,0,0.0,1.0,1,6.7912214627261855,42.617999204544816,15.20225806639741,22.86284453188448,13.83178048201765,5.776637716640087,12.214779629490419,21.150689742875517,3.487375077903208,-0.4307829160924542,-1.8971199848858813,1
쿵푸팬더3,2016-01-28,0.0,애니메이션,3,0.0,1.0,1,7.21890970761906,42.588867285147536,15.19800069218016,22.8860310353261,13.859927363402376,5.747505797242807,12.310630839413946,21.22912888748965,4.09933210373314,-0.4307829160924542,-2.3025850929940455,0
캡틴 아메리카: 윈터 솔져,2014-03-26,0.0,액션,1,1.0,0.0,1,7.00850518208228,42.6005971298589,15.192567384131628,23.065590824161305,14.02899319254101,5.759235641954166,12.024472828219606,20.88283040661775,3.9815490680767565,0.26236426446749106,-2.995732273553991,0
박수건달,2013-01-09,1.0,코미디,1,0.0,1.0,1,6.395261598115449,42.488361474604936,15.174746109255816,22.641498630025346,13.703603102231893,5.646999986700203,11.580200862442666,20.447675036220897,3.246490991901174,-0.35667494393873245,-2.995732273553991,1
베놈,2018-10-03,0.0,액션,1,1.0,0.0,1,7.176254532017144,42.673250158922734,15.173430135615664,22.969496095649845,13.842063877389874,5.831888671018001,13.51529830971926,22.60069284172464,3.903990833730882,-0.7985076962177716,-2.995732273553991,1
조선명탐정 : 사라진 놉의 딸,2015-02-11,1.0,기타,2,0.0,1.0,1,6.698268054115413,42.560258474923266,15.169285601338043,22.65601865353746,13.647709467088701,5.7188969870185336,11.63905578711444,20.565234821679187,3.535145354171894,0.13976194237515863,-1.8971199848858813,1
역린,2014-04-30,1.0,기타,1,0.0,1.0,1,6.960347729101308,42.541580885333744,15.163436422691001,22.854685466676585,13.859515960061527,5.700219397429013,12.570212160111165,21.38254248259103,3.977810745966149,0.09531017980432493,-2.3025850929940455,1
매드 맥스: 분노의 도로,2015-05-14,0.0,액션,1,1.0,0.0,1,6.683360945766275,42.63761266865433,15.161618399690148,23.1606594121638,14.056064858706277,5.7962511807495956,11.404627305325059,20.457226397288363,3.487375077903208,-0.4307829160924542,-2.995732273553991,0
남한산성,2017-10-03,1.0,기타,1,0.0,1.0,1,7.113956109566034,42.580103107862826,15.158346901221822,22.721436772560608,13.698351827388914,5.738741619958093,13.004896541751455,22.023217660989744,3.66612246699132,0.26236426446749106,-1.8971199848858813,0
데드풀 2,2018-05-16,0.0,액션,0,1.0,0.0,1,7.362645270417825,42.6757529744918,15.14645128740938,23.098834342921613,13.951133511748989,5.834391486587066,12.783935229234599,21.836018773723577,4.379523504455763,-0.5108256237659907,-2.3025850929940455,0
암수살인,2018-10-03,1.0,범죄,1,0.0,1.0,1,7.0707241072602764,42.63607777846349,15.14328027826337,22.77446638537289,13.667458245238867,5.79471629055876,12.992958316892642,22.075042495401682,3.3775875160230218,0.13976194237515863,-2.3025850929940455,0
국가부도의 날,2018-11-28,1.0,드라마,2,0.0,1.0,1,7.07326971745971,42.57443625152398,15.138594315873187,22.801940852044797,13.750911234978307,5.733074763619246,12.615961288698118,21.31141388098767,3.686376323895818,-0.4307829160924542,-2.3025850929940455,0
미이라,2017-06-06,0.0,액션,1,1.0,0.0,1,7.136483208590247,42.56182702246127,15.120954072454289,22.783914318615476,13.720322570694137,5.720465534556544,13.679824846460335,22.6590204642412,4.072439726834051,-0.4307829160924542,-2.995732273553991,1
82년생 김지영,2019-10-23,1.0,드라마,2,0.0,1.0,1,7.303843225277705,42.555046183675984,15.117922097602568,22.851027238172176,13.810159265303806,5.713684695771256,11.840508307745525,20.82399781041023,3.877431560658527,-0.35667494393873245,-2.995732273553991,1
분노의 질주: 홉스&쇼,2019-08-14,0.0,액션,2,1.0,0.0,1,7.1785454837637,42.61720932932305,15.112300254616766,22.766799272018478,13.640265106381637,5.7758478414183205,12.770124294755167,21.799974227193665,3.7495040759303713,0.04879016416943204,-2.3025850929940455,0
분노의 질주: 더 익스트림,2017-04-12,0.0,액션,1,1.0,0.0,1,7.292337176173877,42.5445156434765,15.111124455585045,22.79470179402514,13.74511706320519,5.7031541555717675,12.247603188970345,21.206197043812814,4.209160236650682,0.13976194237515863,-2.3025850929940455,1
너의 이름은.,2017-01-04,0.0,애니메이션,2,0.0,0.0,0,6.853299093186078,42.519787424117226,15.10670326753631,22.95888880822755,13.932753003083475,5.678425936212495,11.83521184210894,20.755454575928894,3.2108436531709366,-1.3862943611198906,-2.3025850929940455,1
인턴,2015-09-24,0.0,코미디,2,1.0,0.0,1,6.206575926724928,42.49449758687635,15.099396153832704,23.028278735234725,14.021119675685,5.653136098971616,10.819958268212227,19.762644357906037,2.5494451709255714,-0.5108256237659907,-2.995732273553991,1
라라랜드,2016-12-07,0.0,드라마,2,0.0,0.0,1,6.588926477533519,42.54537209300387,15.095664377062636,23.29824801949737,14.245101614073713,5.704010605099139,11.039042320125954,20.029648345807782,2.9231615807191558,-0.7985076962177716,-1.8971199848858813,0
귀향,2016-02-24,1.0,드라마,1,0.0,0.0,0,6.775366090936392,42.448818507172064,15.092693767465468,22.565476295489344,13.59459951275278,5.607457019267331,11.971450971883515,20.68453374040059,3.139832617527748,-1.8971199848858813,-2.995732273553991,0
리얼 스틸,2011-10-12,0.0,액션,2,1.0,0.0,1,6.401917196727186,42.42360426698536,15.090780057935147,22.872557141210468,13.902230309101885,5.582242779080624,11.06449544292921,19.97818094387984,3.332204510175204,-0.916290731874155,-2.3025850929940455,1
신의 한 수,2014-07-03,1.0,범죄,0,0.0,1.0,1,6.677083461247136,42.50354778844097,15.085867273397826,22.81566249208037,13.780268798266063,5.66218630053624,12.108785011852047,21.05288982057762,3.775057150354989,-0.10536051565782628,-2.3025850929940455,1
코코,2018-01-11,0.0,애니메이션,3,1.0,0.0,1,7.0707241072602764,42.464854648704815,15.071131438735163,22.86894120879005,13.839471195409118,5.6234931608000815,11.57984552299625,20.502436979659837,3.0204248861443626,-1.6094379124341003,-2.3025850929940455,1
부러진 화살,2012-01-18,1.0,드라마,1,0.0,1.0,1,6.115892125483034,42.39734403781974,15.054157505440223,22.75401792813502,13.787171781188908,5.555982549915014,10.337604903217455,19.220875765835196,2.451005098112319,-0.7985076962177716,-1.8971199848858813,0
끝까지 간다,2014-05-29,1.0,액션,1,0.0,1.0,1,6.4692503167957724,42.44000593696517,15.053926237423907,22.74719300378974,13.740058298045113,5.59864444906044,11.285999770360558,20.197008419857337,3.202746442938317,0.26236426446749106,-1.6094379124341003,0
비긴 어게인,2014-08-13,0.0,멜로/로맨스,1,0.0,0.0,1,5.3612921657094255,42.44335753597141,15.047331187081172,23.108002934037223,14.096522182361847,5.601996048066675,9.39532504618962,18.312228788046816,0.3364722366212129,-0.4307829160924542,-2.3025850929940455,1
스파이(한),2013-09-05,1.0,액션,1,0.0,1.0,1,6.665683717782408,42.34002160407838,15.046296651484834,22.42500500782691,13.504940543524103,5.498660116173648,11.79908888485272,20.611608873533388,3.8372994592322094,-0.10536051565782628,-2.995732273553991,0
그것만이 내 세상,2018-01-17,1.0,코미디,2,0.0,1.0,1,6.759255270663693,42.45599260223945,15.044457593758848,22.55716762580179,13.540356349756388,5.61463111433472,11.750342661399383,20.687144547612878,2.990719731730447,0.13976194237515863,-2.995732273553991,1
이끼,2010-07-14,1.0,드라마,0,0.0,1.0,1,6.601230118728877,42.396501102817744,15.041678419559815,22.83368943939935,13.859079496177726,5.5551396149130134,11.824189777679566,20.726801080602165,3.824284091120139,0.13976194237515863,-1.6094379124341003,1
토이 스토리 4,2019-06-20,0.0,애니메이션,3,1.0,0.0,1,7.197435354096591,42.502853043866295,15.03926040102371,22.928393091266926,13.824682368026977,5.661491555961563,11.862433789932195,20.930325728862684,3.407841924380824,-0.916290731874155,-2.995732273553991,1
돈,2019-03-20,1.0,범죄,1,0.0,1.0,1,7.266128779556451,42.506736206351256,15.036055778066105,22.709438324332236,13.63340457793198,5.665374718446525,12.018736536860404,21.03744767834134,3.996364153861897,-0.5108256237659907,-2.995732273553991,0
포화속으로,2010-06-16,1.0,드라마,2,0.0,1.0,1,6.601230118728877,42.331026259493214,15.035073009789668,22.548309522893685,13.62066895141589,5.489664771588481,11.749964031875956,20.61766584817274,3.8066624897703196,-0.35667494393873245,-2.3025850929940455,1
맨 인 블랙 3,2012-05-24,0.0,액션,2,1.0,0.0,1,6.646390514847729,42.45088896175938,15.033315850778822,22.9487963359884,13.881927314113618,5.609527473854654,11.858364522082695,20.904359139745157,3.879499813722586,-0.6931471805599453,-2.995732273553991,0
어바웃 타임,2013-12-05,0.0,멜로/로맨스,1,1.0,0.0,1,6.342121418721152,42.35748912909642,15.032123636356408,23.07357700435762,14.1294610739032,5.516127641191694,11.101613296070136,19.921003322435364,3.190476350346503,-0.5978370007556204,-2.995732273553991,0
악인전,2019-05-15,1.0,범죄,0,0.0,0.0,0,7.175489713624222,42.515656521589776,15.028664783746914,22.58066435276169,13.4905598923991,5.6742950336850475,12.074807255011121,21.090862203442438,3.8522730010223722,0.13976194237515863,-2.3025850929940455,0
슈퍼배드 3,2017-07-26,0.0,애니메이션,3,1.0,0.0,1,6.963189985870238,42.331000910748585,15.01693842668698,22.43854967262901,13.491927695311306,5.489639422843857,12.18471621170161,20.914555394080043,2.6461747973841225,-1.0498221244986778,-2.3025850929940455,0
데드풀,2016-02-17,0.0,액션,0,1.0,0.0,1,6.943122422819428,42.46160359649165,15.014630405722212,22.937120694960456,13.876168120414631,5.620242108586918,12.43725579251409,21.426024082894713,3.893859034800475,-0.6931471805599453,-2.3025850929940455,0
아이 캔 스피크,2017-09-21,1.0,코미디,2,0.0,1.0,1,7.038783541388542,42.38388756851407,15.003428062981994,22.58100352264069,13.588180756519323,5.542526080609339,11.375225395473485,20.267636638764724,3.6788291182604347,-0.16251892949777494,-1.6094379124341003,1
스타워즈: 깨어난 포스,2015-12-17,0.0,액션,2,1.0,0.0,1,6.84587987526405,42.48870751149019,15.001486078380534,22.98831702102865,13.861510165483077,5.647346023585461,12.027633542250442,21.09594876664681,3.5524868292083815,-1.0498221244986778,-1.8971199848858813,0
분노의 질주: 더 세븐,2015-04-01,0.0,액션,1,1.0,0.0,1,6.890609120147166,42.4191775855408,14.99341388725963,22.715033267622392,13.669525944869939,5.577816097636068,11.817088477548069,20.786464742449496,3.703768066607687,0.04879016416943204,-1.3862943611198906,1
터미네이터 제니시스,2015-07-02,0.0,액션,1,0.0,1.0,1,7.014814351275545,42.42285297367185,14.990889733119248,22.719952112759717,13.655418093981249,5.5814914857671205,12.443903803916223,21.444179389060658,3.927896354584436,-0.7985076962177716,-2.3025850929940455,1
그래비티,2013-10-17,0.0,기타,2,1.0,0.0,1,6.455198563340122,42.593430368119265,14.987203529400244,23.37149339123092,14.086326696810767,5.752068880214536,11.617249443609122,20.734496535897218,3.754198920234579,-1.2039728043259361,-3.4011973816621563,1
마녀,2018-06-27,1.0,기타,1,1.0,0.0,1,7.018401799069201,42.448707562451865,14.975246481176157,22.588888941563724,13.503746153329812,5.607346074547133,11.711694353142784,20.420356685394186,3.2771447329921766,-0.5978370007556204,-1.6094379124341003,0
탐정: 리턴즈,2018-06-13,1.0,코미디,1,0.0,1.0,1,6.947937068614969,42.43479776784922,14.962289959602865,22.51330271970727,13.429961306035775,5.59343627994449,12.36812346548177,21.437774576096288,3.1484533605716547,0.04879016416943204,-2.3025850929940455,0
캐리비안의 해적: 낯선 조류,2011-05-19,0.0,액션,2,1.0,0.0,1,6.866933284461882,42.45009922252436,14.956558258893967,22.91950320492957,13.792704464776639,5.608737734619623,12.116951772389976,21.260815374666187,4.209160236650682,-0.4307829160924542,-2.3025850929940455,0
퀵,2011-07-20,1.0,코미디,1,0.0,1.0,1,6.238324625039508,42.27773891466508,14.954966920908879,22.40100097896473,13.447926323517505,5.4363774267603455,11.093812649127438,19.980776089670837,2.8449093838194073,-0.5978370007556204,-2.3025850929940455,1
감기,2013-08-14,1.0,드라마,1,0.0,0.0,0,6.692083742506628,42.22513160908806,14.953030369721136,22.269311877256285,13.367475052770486,5.383770121183327,12.62695496203284,21.42258368968797,3.3775875160230218,-0.7985076962177716,-2.3025850929940455,0
나우 유 씨 미 2,2016-07-13,0.0,범죄,2,0.0,1.0,1,7.090076835776092,42.36747915079975,14.946949120403934,22.69213726278543,13.653698437441703,5.526117662895019,12.187292395428278,21.12070132711749,3.8394523125933104,-0.35667494393873245,-1.8971199848858813,0
하모니,2010-01-28,1.0,드라마,2,0.0,1.0,1,6.003887067106539,42.234637435999126,14.93671373996219,22.41908839668278,13.485606900911701,5.393275948094392,11.482765181875337,20.330828250971283,3.1780538303479458,-0.5978370007556204,-2.995732273553991,1
캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,0.0,액션,2,1.0,0.0,1,7.213031659834869,42.36184172994159,14.930617393881295,22.69829706721468,13.641034544253547,5.520480242036861,12.23825421889083,21.202322612517396,4.067315889834181,-0.2231435513142097,-2.995732273553991,1
스물,2015-03-25,1.0,코미디,1,0.0,1.0,1,6.8308742346461795,42.303454013718415,14.928727018019783,22.513455322060782,13.514733789654352,5.462092525813681,11.92610077294829,20.704720021531205,3.8199077165203406,-0.5978370007556204,-1.8971199848858813,1
